Date,AAPL,MSFT,GOOG,AMZN
2018-05-03,145.10625243447282,100.22767470683546,1196.8524422461328,1594.2110203628226
2018-05-04,146.55259088573678,98.87632045789803,1200.2565091154097,1594.3669506609838
2018-05-07,146.85374997368976,97.83082323870961,1181.8211881138977,1577.5683414884008
2018-05-08,149.5994093052345,97.57238864405261,1178.6758822214028,1566.9059273299604
2018-05-09,147.659923363417,96.7943175901743,1139.1695992790308,1555.3599491414864
2018-05-10,146.78043578268225,93.50335871895463,1142.5970333855896,1525.1725066771955
2018-05-11,145.72859340821805,94.77540073167033,1168.8257555305868,1466.3924279114256
2018-05-14,141.78422555993484,93.0287993933371,1142.2244927816748,1446.9975061455998
2018-05-15,142.61101724998704,93.45216200566894,1131.9520603867165,1452.8728262033326
2018-05-16,143.3476071316122,96.9653485851344,1138.054273276762,1414.1379591291864
2018-05-17,143.39275285474477,95.4361940057389,1160.9561068559171,1414.8028909519123
2018-05-18,142.78962065458725,91.29978718410155,1153.0129512210124,1470.2757979159376
2018-05-21,139.05125746665658,90.86950362940864,1140.7318250934036,1501.1430492931263
2018-05-22,137.98036997620036,92.68106483212028,1106.1171677137504,1551.948908922778
2018-05-23,137.11952447238517,95.969153877225,1108.1348487264447,1564.47431540491
2018-05-24,135.08573157464778,93.94037238216472,1144.5727378978393,1601.9772074482678
2018-05-25,134.70401178709673,94.79738555637933,1149.805560527681,1579.011205804088
2018-05-28,135.7661558508705,94.05269029432479,1149.6245855319153,1558.8745543356113
2018-05-29,140.72361374611293,93.90719824292452,1155.6942130971834,1475.3602733964447
2018-05-30,141.21947564158438,98.42250717102232,1155.7159053785333,1511.294588131235
2018-05-31,141.93947635269353,95.87835374412978,1141.2334634564074,1559.1964739718553
2018-06-01,141.77086141795198,96.3393082931678,1156.350072546643,1542.1438687827751
2018-06-04,136.7519893689225,97.16848090894372,1160.6932054139043,1534.505767987075
2018-06-05,136.71331984581002,99.07909731724453,1161.2398291043355,1511.5957643326803
2018-06-06,136.89889702247663,99.28230812171061,1143.7600606999697,1523.535208106787
2018-06-07,143.4536275145149,99.85523877604022,1167.708062350925,1558.7183390763953
2018-06-08,142.96427919258437,99.1996145264648,1180.224226889314,1505.1414695498977
2018-06-11,143.81270112033488,99.70359319942247,1170.218180973894,1517.849251489213
2018-06-12,143.74976278224239,99.13365683004943,1189.0574348605132,1509.639916188666
2018-06-13,140.6404093426938,100.25862938531394,1180.004639145878,1513.3276087723634
2018-06-14,143.74227219851065,99.63908053869172,1165.7870343790225,1527.6297608366442
2018-06-15,145.83128512933246,100.3361976000957,1152.145294223609,1522.079545628707
2018-06-18,148.06001892305773,100.31658252707102,1120.670786051745,1519.1384660546444
2018-06-19,145.56899567348134,102.36177020148752,1129.242404064263,1512.8359858216497
2018-06-20,149.5123122872614,102.30181757076609,1097.354847890792,1542.955495294127
2018-06-21,145.6351475931254,99.18380268789677,1076.5375089753131,1556.2749381058031
2018-06-22,147.29145567594753,101.44873120850114,1042.1187437575595,1563.4510977547577
2018-06-25,153.550160138496,99.87292005569094,1040.908486458755,1524.1389226870704
2018-06-26,150.73542787503465,98.75952541202513,1038.6481420211726,1512.7847046406966
2018-06-27,149.16340748978484,97.75868228529949,1033.5179568525743,1540.676434910345
2018-06-28,149.47720216613533,100.18970716009682,1016.8838191948174,1542.085040615192
2018-06-29,148.09402051076486,96.51672824373549,998.4765394519046,1562.9644339576334
2018-07-02,143.8485220104661,102.04171088053404,1005.9998958362727,1619.8730714289516
2018-07-03,144.06646964433205,103.99360283678133,997.5081523883033,1654.399484753057
2018-07-04,141.23390104492955,104.43737247784816,1002.68426642061,1657.7644166073562
2018-07-05,142.5347312766978,104.36976028794707,988.9937827416104,1641.028784053657
2018-07-06,140.1100895367968,104.93040453537182,992.0097816277097,1558.9345377626653
2018-07-09,144.3062429350577,105.9333038405018,1012.7767753400274,1553.8912154588236
2018-07-10,142.2169753038248,107.18012766167553,1022.3670101414602,1543.9505449716314
2018-07-11,141.38487050682622,108.27035993219107,1015.9448663508123,1556.3875015049082
2018-07-12,143.60665997480814,108.47634397530236,1020.2656532159348,1551.805298978398
2018-07-13,140.3353813746231,108.13409028201019,1016.6026877127817,1542.0528908495887
2018-07-16,140.97068792503296,107.88053513099943,1016.9255648440625,1487.9498488104102
2018-07-17,144.52794961529779,107.54477093561476,1011.9199670407987,1460.2464603466176
2018-07-18,140.23401853620743,109.75226553261513,1009.4997387087951,1474.571707781742
2018-07-19,140.75490198272655,110.94290347200199,1013.0732257345265,1526.703742836377
2018-07-20,141.47877009125432,105.36944939872348,997.5410601507604,1523.9399234360176
2018-07-23,143.61598816176317,106.62973122266922,981.8987288845702,1534.2797528519056
2018-07-24,140.32835528825913,107.03092762381497,960.8459921634868,1564.2636118680823
2018-07-25,136.89976845559428,107.02992619091428,937.114702704402,1539.138833005134
2018-07-26,138.28697616794102,106.33306524726271,919.4988023085147,1550.8005864981455
2018-07-27,139.09564640162947,108.49720502746176,921.9891838533551,1528.0591424331326
2018-07-30,139.7861736504105,110.36111397588354,909.2925348366564,1555.1711222883532
2018-07-31,140.73510474794634,108.9017606671941,916.854676685125,1560.1649500613994
2018-08-01,138.96838043775494,109.72163416917581,917.5335310254006,1569.8212262026377
2018-08-02,139.61014570665913,107.89179006630009,889.6975293651369,1545.488447434529
2018-08-03,140.41617166862926,105.33178640803786,899.0960759798166,1567.9145253535728
2018-08-06,138.56353388968444,104.20724127859818,910.826318160873,1635.4602108016024
2018-08-07,143.56774678855737,105.8384046987341,896.8546563575394,1602.8136522230316
2018-08-08,144.89073133386051,107.66726883567058,902.9838451516749,1592.1187683952794
2018-08-09,141.6960988651963,108.68091877972357,891.0580136487634,1599.815682212244
2018-08-10,143.49648875242676,110.11511966508507,892.602320858585,1625.6290546363468
2018-08-13,140.9082639072538,111.15787911011687,875.1721646470534,1607.6434752071016
2018-08-14,143.05108767020423,109.942498497996,850.9686651396886,1518.6395061812077
2018-08-15,146.2497059095085,110.81880949619124,846.0174238812874,1561.063821066351
2018-08-16,144.0303860000378,112.43047747609435,844.533884876427,1585.423962942242
2018-08-17,146.70864933109644,113.97283562923229,839.4235829547287,1530.9237396067826
2018-08-20,147.8898474942171,116.42545904612143,824.0755143325084,1512.5210636610022
2018-08-21,150.23811273201534,117.9269272650192,819.0603785650385,1561.3383839889846
2018-08-22,155.75522830354916,118.69827520533809,822.7005227123914,1607.8247728357883
2018-08-23,155.0684419049523,120.99885487386615,822.2781362967496,1638.7886900456988
2018-08-24,152.908630923058,120.98105046163528,824.8044076633935,1633.232599190873
2018-08-27,150.3925041483866,119.15197197130584,816.3036505739557,1636.2189765273365
2018-08-28,148.12395538056535,118.84785643561389,831.6674667987126,1632.1576155823273
2018-08-29,147.9405683927287,117.33416148584041,816.5622462892418,1669.960501880766
2018-08-30,148.92994811141165,115.98229551286428,823.0154311154683,1640.9881968776
2018-08-31,149.7434156475805,115.72412429164794,838.6399209544117,1614.7969051808666
2018-09-03,152.13584138658342,114.15449851772587,845.1790351632761,1648.2735110253184
2018-09-04,152.20644371733374,113.572509724748,842.6506644508614,1647.0537874756815
2018-09-05,156.47953704791033,109.87703718998324,835.8306596811151,1693.7235118571687
2018-09-06,155.73283729868228,110.32655823573725,849.7450230065191,1671.2083393619278
2018-09-07,163.9836252712709,110.36428505998805,831.0749931726642,1669.6210117363967
2018-09-10,165.97029596408552,108.81999800816723,818.6326648902559,1639.1151144132166
2018-09-11,163.33908745509018,110.12804764457042,813.6806545084281,1639.6108347577053
2018-09-12,160.10160087424467,112.00030292861217,829.8563716995757,1591.7088401011524
2018-09-13,161.6033287772391,108.90408275943268,834.9959463373124,1576.3820565960061
2018-09-14,160.95743465704612,107.48324280229886,822.5218394644105,1531.6325542667225
2018-09-17,163.17961783435587,106.06893294567176,818.6704322107109,1553.447013229824
2018-09-18,164.68147414706254,104.35843834760587,810.9451120129529,1576.2922197073433
2018-09-19,164.49086970229646,105.93044420596448,802.085891592343,1522.4951619657293
2018-09-20,161.91482449366927,105.6027650561562,814.7042897738735,1564.2291087712388
2018-09-21,157.3796052044192,105.14491976794044,797.4472924009618,1645.2465403603717
2018-09-24,156.09123391572928,101.52604960492707,818.0677121252597,1647.0266226368853
2018-09-25,158.67266016705364,102.70325055476617,828.968332540392,1626.1283351534748
2018-09-26,159.35072402042195,100.5148963435824,843.4957502301246,1721.6601975505978
2018-09-27,155.6770374252391,100.65347589789248,837.5305193649973,1676.7461818762022
2018-09-28,156.22146597721942,101.17956304156225,835.7168103348249,1677.6842089443953
2018-10-01,157.39754240667915,103.67045714159437,817.2240112580567,1684.0291208770739
2018-10-02,154.8241010608718,101.33708143681196,810.6561982459566,1730.5837924800564
2018-10-03,155.30843238080868,96.11196813214242,817.1411339100908,1743.4474187880462
2018-10-04,155.51330977948803,96.45506793125354,834.152595225276,1726.2766815170764
2018-10-05,152.22344389595605,99.59938099549777,819.892902440879,1693.7529978506934
2018-10-08,153.28964963970736,101.83252419208726,815.3447254938375,1682.381356115305
2018-10-09,154.95664249319535,102.2425798491961,813.5616549370342,1648.8308882281997
2018-10-10,158.19545896446377,101.39230607240229,796.0273560318007,1650.6753715628527
2018-10-11,161.41272455450903,102.8790627846038,803.6307356814646,1632.2596816725454
2018-10-12,157.29882519799813,101.15996185052082,794.6736729182956,1584.0777230321569
2018-10-15,154.5692735144927,102.04621928404775,792.3854079538335,1624.9185458436968
2018-10-16,156.11514965090228,102.99311397505258,786.917817902681,1608.9463472424948
2018-10-17,157.6727637072758,104.97089395719482,777.3466250767782,1568.5792214411083
2018-10-18,159.2497158037267,110.24217910823515,777.4107621525703,1563.5086620412699
2018-10-19,171.31458508102705,111.04347330150934,774.9254124975965,1565.9061210636266
2018-10-22,173.21067284240928,110.08635864707867,770.5495980772702,1511.9695758467637
2018-10-23,177.00660409127894,110.0719984279061,761.9075966929948,1522.3459185940392
2018-10-24,180.26612581790172,106.72460716252141,765.8993598547526,1490.7774589145135
2018-10-25,182.53877702557693,105.45863585924286,786.2589991679907,1543.330641743604
2018-10-26,181.49404669309425,104.73364051551931,788.1455042346464,1559.9579329016613
2018-10-29,184.15619375513694,103.80321617779303,800.7618304379984,1547.671583011763
2018-10-30,181.52574817022418,104.11591823943029,783.5720976758809,1524.8322361259677
2018-10-31,180.7545999245612,102.64940917435372,785.6732857939511,1521.8434758742067
2018-11-01,179.14330191313917,104.73288380536513,772.3613920214518,1540.9961863944823
2018-11-02,179.45986411273202,104.76685284682848,754.750050819834,1540.4416122242062
2018-11-05,187.52511327427828,104.78325985314167,746.1570367808202,1533.9492127478024
2018-11-06,181.06263708587935,104.21240171850823,760.4422604379873,1535.9916482739823
2018-11-07,183.46618731030696,104.53156486694688,772.0543746592747,1517.6415435424346
2018-11-08,177.99779702057938,106.09798801034759,775.1646032380847,1507.4102328744027
2018-11-09,176.45585891238838,104.52110135357604,756.8242692583593,1445.5667303665202
2018-11-12,180.16412479062308,103.34795812213207,754.634411017215,1474.4483055615897
2018-11-13,180.42249085211262,102.82874559456623,758.3751538070759,1483.5844050950054
2018-11-14,176.8235007392928,100.44864918395255,760.6216635136528,1460.8575393448623
2018-11-15,174.48736787068776,99.0393185212192,738.9960013338269,1518.0892729309653
2018-11-16,176.78137379515363,98.24239236177539,728.847685688416,1520.9886368974269
2018-11-19,174.39614638797278,99.80130173954176,728.2534233895249,1489.7790487599132
2018-11-20,175.14922969081223,100.29672156791796,734.5722353082595,1515.964683169582
2018-11-21,175.33840200537776,100.67205443690884,709.738098845585,1528.4128697687513
2018-11-22,173.23031285458057,102.2271514671157,708.0652616212401,1540.8555438127548
2018-11-23,180.43254322177927,102.01245735352374,709.7994927892205,1527.923084442511
2018-11-26,182.64697357769143,102.7503977335783,719.4996998454637,1542.0989770443296
2018-11-27,175.82722557780164,102.5963850400542,727.5342251785094,1534.2196456817392
2018-11-28,176.486387603164,103.11077393328478,734.3818545431313,1551.74882974704
2018-11-29,174.3309343992463,102.0890655327898,725.3285355394326,1493.5210749047806
2018-11-30,177.20072763631552,97.8220065326573,703.9940805411594,1480.7435658828374
2018-12-03,174.60463060399968,97.62188897166973,699.7851792023979,1533.286886452398
2018-12-04,174.26447270193938,100.1348015523621,711.0488062850739,1509.9930749579237
2018-12-05,175.9739054947664,101.81677075859909,726.9657539803711,1491.9541891821113
2018-12-06,178.91578299497553,103.59856504006582,735.2884854411343,1478.77007735275
2018-12-07,174.9412132297317,105.91611471550297,740.4201935718435,1443.2196586456687
2018-12-10,173.8767592144429,106.11589204404947,745.0043587705393,1380.5965712965544
2018-12-11,172.36070433287344,106.52000148709186,738.6509444612002,1374.4057929940527
2018-12-12,170.28285224771435,105.39962249008703,737.2821610117971,1378.3872054113845
2018-12-13,176.09842896646268,104.8472666832307,757.0652887278192,1377.1411081391693
2018-12-14,177.49009119801178,106.02622882812031,746.0547996164349,1373.3364999781138
2018-12-17,173.3485955225345,108.33645035103707,765.4186074345041,1374.7402045999688
2018-12-18,176.4202238093698,108.10496999909014,761.6939762662496,1403.5956778996017
2018-12-19,183.6794320101515,107.28434527385897,777.91083928157,1398.4328537027059
2018-12-20,187.3394167065196,107.319749287836,761.0127512408376,1382.5557383603652
2018-12-21,182.07649386969922,108.49863742993168,768.2158050718587,1374.9546954708244
2018-12-24,180.45726395086862,105.80428763153921,759.5005933226288,1391.3204817030107
2018-12-25,184.87032052253764,101.63732647373132,742.9035259567908,1431.7121527484758
2018-12-26,182.45419719911675,100.68742659227819,745.6089241670052,1413.9155172544206
2018-12-27,184.0311101195122,98.57426499668686,757.7036689510838,1416.956277126705
2018-12-28,186.7857581293819,97.72604527852084,747.8326676733691,1426.873543388263
2018-12-31,183.5823234817242,97.5029021156324,730.5264339295392,1398.8230350713704
2019-01-01,183.41595041806497,96.75753667129247,729.6116818307564,1399.61434871228
2019-01-02,172.55578673658857,99.30023935110177,728.7486792372133,1359.0765936427201
2019-01-03,169.28433093313689,99.90621063907453,735.2110494746265,1311.6668853936021
2019-01-04,168.51502203029892,100.46931492423626,746.4329257797043,1321.6033266135632
2019-01-07,164.62370038928887,101.61058310198717,745.8790924234207,1311.6179109751035
2019-01-08,169.81849556623334,99.62181840918983,768.1449063341555,1317.179857785097
2019-01-09,165.32633621768596,101.49708156493185,771.0114414039493,1316.9075450722646
2019-01-10,163.99296174918274,101.39404113784694,766.9648411448754,1291.4399194128282
2019-01-11,164.43453531352066,102.63316487834088,747.889031182424,1290.4610269240068
2019-01-14,169.0117583104404,100.74332800139868,744.9458764523998,1258.9732680232023
2019-01-15,164.52315138544947,98.05130691578053,741.1532526660751,1294.973015581333
2019-01-16,168.21640591254405,99.50796926927075,752.5927569047782,1260.2498978217557
2019-01-17,168.28566487613466,100.20294796411456,758.2408952139419,1255.4792109090727
2019-01-18,165.22900248535296,98.6528922222167,744.4318227549711,1229.5657877502344
2019-01-21,166.71463765852468,97.18231690383774,746.598440272579,1243.9772013499075
2019-01-22,167.37950561068422,99.16252876309447,754.6820627709114,1235.88412798504
2019-01-23,165.52776483356212,97.13498312621167,773.2127491452942,1223.2181785571183
2019-01-24,165.78244117978096,100.02260917281914,784.247423772334,1244.62979436821
2019-01-25,164.61556476359814,98.47782840299648,793.854522176534,1245.5601706552957
2019-01-28,165.00509876993206,99.62491068192936,794.7598081341365,1258.7937313767416
2019-01-29,167.11926556803334,99.080890315052,799.7896315480245,1234.3273960257075
2019-01-30,172.2417265453974,100.17277564315886,815.8414523203238,1200.0482011257827
2019-01-31,168.29604764041724,99.24780640296785,799.0505566958693,1202.829624238833
2019-02-01,175.25699028858833,98.99497146343015,794.8190820256268,1195.3074481680196
2019-02-04,168.946259763874,99.09821577443083,785.3591720801085,1210.68357171434
2019-02-05,168.49910868687022,97.39307861082982,790.2155133260287,1208.9210899579202
2019-02-06,170.42015095814807,98.70569992527707,805.8304338188038,1214.115950470404
2019-02-07,171.36492814958132,97.84759286197531,798.4443975118385,1175.2088207155812
2019-02-08,169.3971070600258,97.48510573760139,769.0954072824627,1220.9962579249548
2019-02-11,168.7689833984643,95.82097101839237,764.266548927583,1217.1478469670453
2019-02-12,167.24038853168045,91.61608736536702,775.4906499980702,1234.574394942791
2019-02-13,165.42410948085387,91.33719560002419,782.2358185293056,1214.1281359083268
2019-02-14,168.13828420197655,95.33845795091177,787.6808579738943,1221.878098280461
2019-02-15,169.31349110728107,96.69802992396278,784.3669643380579,1190.3890497809596
2019-02-18,167.147301242205,96.6961843392282,768.8743708252833,1201.4714159277498
2019-02-19,170.05034846146188,96.27971179265565,775.2892336065655,1193.0644806200676
2019-02-20,171.07810894421942,96.34875908204624,765.3176016589732,1193.9505327992513
2019-02-21,173.76436091025283,97.314249202012,792.252897657894,1211.0544016718675
2019-02-22,175.88269275701413,95.33895406073229,799.5577421273241,1181.5175570004556
2019-02-25,173.1864873087071,97.2625381561962,792.4329160164189,1165.5063052393164
2019-02-26,171.40013651310244,98.52917296091479,784.9915028835458,1176.48166960167
2019-02-27,173.87585686321668,99.81724030477156,783.9949759344038,1227.4986564480512
2019-02-28,175.93150550560503,100.6244768718071,781.1945821797184,1224.2751764265445
2019-03-01,175.90041253072076,100.69157956134839,795.2099714638066,1239.1419056416582
2019-03-04,176.32934593617549,101.92639842452554,797.702264687883,1236.6631627548677
2019-03-05,180.67816976224475,103.02897133739566,788.7163586376582,1286.2393315771303
2019-03-06,178.70849996164787,102.42042622357742,812.7079795068613,1241.916814185099
2019-03-07,180.60519561626302,101.42193793380774,813.4966770042726,1244.479478818599
2019-03-08,179.95567691558918,101.63689706309576,823.5657437741802,1204.5468447492947
2019-03-11,179.25601709972779,104.48561553207628,815.8725599612461,1145.3722215952212
2019-03-12,183.05711935720166,102.25955642998952,820.7102732705745,1152.4382417999716
2019-03-13,185.97558255522853,99.67851669447874,824.9007915674893,1155.861424043706
2019-03-14,188.89806473217493,100.00067312883468,800.869009285925,1149.4207076260318
2019-03-15,193.65863853150745,100.12256914255164,826.8542597771507,1147.1394164872345
2019-03-18,193.77781190032667,100.46136456122868,843.9959061131568,1221.2576566130545
2019-03-19,196.33417010370556,100.92692965356734,838.8952587783868,1215.1054224759862
2019-03-20,195.22893984127944,100.56260847522033,824.6179546236016,1227.8540235217927
2019-03-21,196.47149213107414,103.27340193993906,829.3043584984588,1212.0728016301268
2019-03-22,196.03164964820596,100.43022444586312,830.5980968409255,1219.4955026008593
2019-03-25,196.43418314966874,99.00501676473978,835.4251456275142,1213.839989429346
2019-03-26,198.69939284994138,98.8565604736377,838.1115988735495,1204.0219444498898
2019-03-27,195.6932594331884,96.06330718404051,844.9836373390516,1249.1796917265735
2019-03-28,203.6309093214721,95.79651234601688,864.6317016180593,1279.3739745194957
2019-03-29,199.83967090957407,98.67705949113525,872.5708678629251,1283.103044194209
2019-04-01,195.3489888935278,98.74507515951353,858.4314312710824,1225.0563207108457
2019-04-02,199.71515729840115,99.17950073772933,877.220693862526,1216.3608916084518
2019-04-03,202.76981319176,97.03044205354445,900.3551622912439,1284.6745370457518
2019-04-04,205.2203788200569,96.01205979431653,946.359946901454,1278.911945431921
2019-04-05,207.71714788066691,95.40935164271775,929.9427961057014,1307.8733458660208
2019-04-08,207.71440846599242,94.90660156861901,933.6872753932408,1346.6542903021332
2019-04-09,204.26656666354572,97.10763215732806,903.7430101434664,1352.8196971840196
2019-04-10,204.60405360234896,98.09901775518222,911.8265375544178,1330.2614714945087
2019-04-11,202.046479232959,96.22543435463349,904.1632054639513,1266.72927443582
2019-04-12,205.84923891353526,96.67571985822244,932.1509429288421,1284.5180713295956
2019-04-15,205.32276032286708,97.56030739588984,921.0268332727709,1263.7880974511002
2019-04-16,202.1886161247428,99.57406089184936,897.0220922342702,1268.478898412776
2019-04-17,201.0081867603479,102.4218890556603,890.5615660637723,1237.1105058626754
2019-04-18,202.6271442434466,100.63665009706621,863.4488681064194,1230.7031899642686
2019-04-19,200.52369586247056,99.23938474769051,873.8920348251922,1231.7296310308573
2019-04-22,197.47503527073042,97.0934586251429,846.092159627985,1238.6074094482021
2019-04-23,198.42985890712828,96.72451808163675,846.6352010694874,1211.2694682001481
2019-04-24,199.39412008758237,97.55470930161532,819.538107934119,1241.0407995326225
2019-04-25,197.53608915143843,99.30033260499395,815.5723483181547,1226.386551145809
2019-04-26,195.82820391829998,99.1991955940208,837.1174308064799,1185.8643512830179
2019-04-29,196.7317940960503,98.67276391877789,842.0483901726999,1183.4432309640545
2019-04-30,191.46277093098277,98.96896879858876,830.8358061145104,1184.4459246375825
2019-05-01,186.4779629227455,97.55306177119137,830.5882901620002,1188.4693730144488
2019-05-02,184.0033575919399,101.24801359025781,830.9847343711127,1221.7426175412152
